num_tensors,numel,ref_norm,cmp_norm,diff_norm,rel_l2,cosine,centered_cosine,rmse,mae,max_abs_diff,ref_mean,cmp_mean,norm_ratio_cmp_over_ref,key,layer,component,param_type,shape,ndim,is_matrix
1,1048576,43.03238753489196,39.13222527134766,55.04161467201998,1.2790741537961512,0.10497263788349448,0.10494224059682127,0.053751576828144514,0.04257718473672867,0.2979450225830078,0.00024352618493139744,0.00022396048007067293,0.9093668167869623,transformer.h.3.branch_mlp.1.c_fc.weight,3,mlp,mlp.c_fc.weight,2048x512,2,True
1,1048576,35.6948978485984,35.92202282211864,50.32227923205958,1.4097891369658462,0.01255060582146989,0.012539030965577479,0.04914285081255818,0.03870771825313568,0.44609078764915466,-2.4936038244049996e-05,-0.0006850206991657615,1.0063629534530005,transformer.h.3.branch_mlp.1.c_proj.weight,3,mlp,mlp.c_proj.weight,512x2048,2,True
1,786432,37.682738349690695,36.91346808383849,49.484688288398864,1.3131924710244696,0.12000668579132744,0.12000666229447288,0.05580077754701525,0.043691699703534446,0.4988080859184265,-6.8595145421568304e-06,-6.885265368813028e-06,0.9795856060482261,transformer.h.4.branch_attn.1.c_attn.weight,4,attn,attn.c_attn.weight,1536x512,2,True
1,262144,21.347317086166676,18.476456791452367,27.733943658617594,1.299177013517522,0.03538822700185932,0.03538885260480448,0.05416785870823749,0.042105283588171005,0.465801864862442,-1.105442970583681e-05,7.466943498002365e-05,0.8655165760115747,transformer.h.4.branch_attn.1.c_proj.weight,4,attn,attn.c_proj.weight,512x512,2,True
1,1048576,43.29402733327514,41.978370546627936,56.973858108894994,1.315975011294589,0.1074427172664876,0.10736754295729764,0.05563853330946777,0.04418042674660683,0.2990253269672394,0.000390044879168272,0.00037423011963255703,0.9696111249591232,transformer.h.4.branch_mlp.1.c_fc.weight,4,mlp,mlp.c_fc.weight,2048x512,2,True
1,1048576,45.11807155519144,36.017500967953936,57.30548791618914,1.270122723354637,0.01507101378096965,0.01507227071687307,0.05596239054315346,0.0441601537168026,0.8681976795196533,9.412306098965928e-06,-0.00017587628099136055,0.7982943358714905,transformer.h.4.branch_mlp.1.c_proj.weight,4,mlp,mlp.c_proj.weight,512x2048,2,True
1,786432,37.568107097622544,33.522213076276,46.909385825393464,1.2486491721155168,0.13284900072281675,0.13284907220854827,0.05289677057384947,0.04146869977315267,0.4822055995464325,3.3722881198627874e-06,-2.253544031797598e-05,0.8923050871093109,transformer.h.5.branch_attn.1.c_attn.weight,5,attn,attn.c_attn.weight,1536x512,2,True
1,262144,26.63172390705714,17.33041523554263,31.240020867608166,1.1730378768056346,0.036457399531003645,0.0364573966527085,0.0610156657570472,0.045315392315387726,0.5578951835632324,-2.475855580996722e-06,-2.127388142980635e-06,0.6507432750513851,transformer.h.5.branch_attn.1.c_proj.weight,5,attn,attn.c_proj.weight,512x512,2,True
1,1048576,43.47773821972717,45.21698445931296,58.558101655802076,1.3468525285253337,0.1286509604237253,0.1286142189440517,0.057185646148244215,0.04493561387062073,0.3335905075073242,0.00038653952651657164,0.00021119677694514394,1.0400031443861226,transformer.h.5.branch_mlp.1.c_fc.weight,5,mlp,mlp.c_fc.weight,2048x512,2,True
1,1048576,47.304704918452614,34.36490796458013,57.98007596566578,1.2256725005602755,0.017529504697747705,0.017529072295593594,0.05662116793522049,0.040939610451459885,1.1087137460708618,9.441717338631861e-06,7.904341327957809e-05,0.7264585631349127,transformer.h.5.branch_mlp.1.c_proj.weight,5,mlp,mlp.c_proj.weight,512x2048,2,True
1,25755648,257.6339760687631,201.73623326636195,275.5530093058321,1.0695522908526878,0.29960405192920014,0.2976364831866381,0.05429613522567137,0.042356631834695055,0.40610411763191223,0.0018236521849498797,0.004631524777594413,0.7830342734473735,lm_head.weight,,lm_head,lm_head.weight,50304x512,2,True
