checkpoint,label,h_res_mode,iter_num,best_val_loss,n,reduce,model,method,num_layers,n_mean,n_max,n_min,identity_fro_mean,identity_fro_max,identity_fro_min,identity_rmse_mean,identity_rmse_max,identity_rmse_min,identity_mae_mean,identity_mae_max,identity_mae_min,identity_max_abs_mean,identity_max_abs_max,identity_max_abs_min,diag_mass_mean,diag_mass_max,diag_mass_min,diag_mass_frac_mean,diag_mass_frac_max,diag_mass_frac_min,offdiag_mass_mean,offdiag_mass_max,offdiag_mass_min,offdiag_mass_frac_mean,offdiag_mass_frac_max,offdiag_mass_frac_min,offdiag_abs_mean_mean,offdiag_abs_mean_max,offdiag_abs_mean_min,offdiag_abs_max_mean,offdiag_abs_max_max,offdiag_abs_max_min,total_mass_mean,total_mass_max,total_mass_min,row_entropy_mean_mean,row_entropy_mean_max,row_entropy_mean_min,row_entropy_norm_mean_mean,row_entropy_norm_mean_max,row_entropy_norm_mean_min,row_entropy_norm_max_mean,row_entropy_norm_max_max,row_entropy_norm_max_min,effective_support_mean_mean,effective_support_mean_max,effective_support_mean_min,row_top1_mass_mean_mean,row_top1_mass_mean_max,row_top1_mass_mean_min,row_top1_mass_min_mean,row_top1_mass_min_max,row_top1_mass_min_min,row_top2_mass_mean_mean,row_top2_mass_mean_max,row_top2_mass_mean_min,row_argmax_is_diag_frac_mean,row_argmax_is_diag_frac_max,row_argmax_is_diag_frac_min,col_argmax_is_diag_frac_mean,col_argmax_is_diag_frac_max,col_argmax_is_diag_frac_min,symmetry_fro_mean,symmetry_fro_max,symmetry_fro_min,symmetry_rmse_mean,symmetry_rmse_max,symmetry_rmse_min,row_err_max_mean,row_err_max_max,row_err_max_min,row_err_mean_mean,row_err_mean_max,row_err_mean_min,col_err_max_mean,col_err_max_max,col_err_max_min,col_err_mean_mean,col_err_mean_max,col_err_mean_min,nonneg_violation_max_mean,nonneg_violation_max_max,nonneg_violation_max_min,nonneg_violation_mean_mean,nonneg_violation_mean_max,nonneg_violation_mean_min,sparsity_abs_lt_0p0001_mean,sparsity_abs_lt_0p0001_max,sparsity_abs_lt_0p0001_min,offdiag_sparsity_abs_lt_0p0001_mean,offdiag_sparsity_abs_lt_0p0001_max,offdiag_sparsity_abs_lt_0p0001_min,sparsity_abs_lt_0p001_mean,sparsity_abs_lt_0p001_max,sparsity_abs_lt_0p001_min,offdiag_sparsity_abs_lt_0p001_mean,offdiag_sparsity_abs_lt_0p001_max,offdiag_sparsity_abs_lt_0p001_min,sparsity_abs_lt_0p01_mean,sparsity_abs_lt_0p01_max,sparsity_abs_lt_0p01_min,offdiag_sparsity_abs_lt_0p01_mean,offdiag_sparsity_abs_lt_0p01_max,offdiag_sparsity_abs_lt_0p01_min
out-owt-small-mhc-identity-h-res-4streams-10000iter/ckpt.pt,out-owt-small-mhc-identity-h-res-4streams-10000iter,identity,9500,3.3945136070251465,4,sum,small,mhc-identity-h-res-4streams-10000iter,12,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.75,1.0,1.0,1.0,0.75,0.75,0.75,1.0,1.0,1.0,0.75,0.75,0.75,1.0,1.0,1.0
out-owt-small-mhc-alm-nonnegative-4streams-10000iter/ckpt.pt,out-owt-small-mhc-alm-nonnegative-4streams-10000iter,alm_nonnegative,9500,3.3925278186798096,4,sum,small,mhc-alm-nonnegative-4streams-10000iter,12,4.0,4.0,4.0,0.0002713950798352016,0.000442008109530434,6.676377233816311e-05,6.78487693524706e-05,0.0001105020273826085,1.6690943084540777e-05,4.587178849154346e-05,7.599719538120553e-05,1.4413662938750349e-05,0.00015051662921905518,0.00029331445693969727,3.153085708618164e-05,3.999632020791372,3.999884605407715,3.999390125274658,0.999908005197843,0.9999711513519287,0.9998475313186646,0.0003659048318998733,0.0006059015868231654,0.00011540281411726028,9.147620797496832e-05,0.00015147539670579135,2.885070352931507e-05,3.04920692997257e-05,5.049179890193045e-05,9.616901479603257e-06,0.00010960425667387123,0.0001634157233638689,1.198485551867634e-05,3.999997893969218,4.000004768371582,3.9999935626983643,0.0009610503038857132,0.0015232076402753592,0.0003619570634327829,0.0006932512672695642,0.001098762033507228,0.0002610968076623976,0.0011245680143474601,0.002128796186298132,0.00027741104713641107,1.000961701075236,1.001524806022644,1.0003620386123657,0.9999085118373235,0.9999711513519287,0.999848484992981,0.9998504569133123,0.9999692440032959,0.9997082948684692,0.9999807973702749,0.9999909400939941,0.9999615550041199,1.0,1.0,1.0,1.0,1.0,1.0,4.097579576030815e-05,0.0001274219248443842,2.2056844954931876e-06,1.0243948940077038e-05,3.185548121109605e-05,5.514211238732969e-07,2.8361876805623374e-06,6.139278411865234e-06,7.748603820800781e-07,1.4814237753550212e-06,2.130866050720215e-06,4.3213367462158203e-07,2.7865171432495117e-06,6.020069122314453e-06,1.0132789611816406e-06,1.4007091522216797e-06,3.382563591003418e-06,5.513429641723633e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.65625,0.75,0.5,0.8749999950329462,1.0,0.6666666865348816,0.75,0.75,0.75,1.0,1.0,1.0,0.75,0.75,0.75,1.0,1.0,1.0
out-owt-small-mhc-alm-signed-sprox-4streams-10000iter/ckpt.pt,out-owt-small-mhc-alm-signed-sprox-4streams-10000iter,alm_signed_sprox,9500,3.3965446949005127,4,sum,small,mhc-alm-signed-sprox-4streams-10000iter,12,4.0,4.0,4.0,0.0009624234390154621,0.001616970170289278,4.738533334602835e-06,0.00024060585975386553,0.0004042425425723195,1.1846333336507087e-06,0.0001916587794520789,0.00032960204407572746,9.484127758696559e-07,0.0004980520194900843,0.0007290840148925781,2.1457672119140625e-06,4.001051306724548,4.002279281616211,3.999849796295166,1.000262826681137,1.0005698204040527,0.9999624490737915,-0.0010473262521960198,0.0001467137481085956,-0.00228127115406096,-0.00026183156304900496,3.66784370271489e-05,-0.00057031778851524,0.00016125131301218212,0.0002495093795005232,7.132073847060383e-07,0.0004571805791897532,0.0007178462692536414,2.1281464341882383e-06,4.000004132588704,4.0000104904174805,3.9999966621398926,0.0010900484403464361,0.0017283875495195389,1.585584323038347e-05,0.0007863037414305533,0.0012467680498957634,1.1437572538852692e-05,0.0017826426505962445,0.002921244828030467,1.938469176820945e-05,1.0010912120342255,1.00173020362854,1.0000158548355103,0.9998890807231268,0.999998927116394,0.9998217821121216,0.9997402280569077,0.9999982118606567,0.9995662569999695,0.9999840905268987,1.0,0.9999668002128601,1.0,1.0,1.0,1.0,1.0,1.0,0.0006900572180181067,0.0009785071015357971,4.481688392843353e-06,0.00017251430450452668,0.0002446267753839493,1.1204220982108382e-06,1.1006991068522135e-05,1.990795135498047e-05,1.430511474609375e-06,4.796932140986125e-06,8.314847946166992e-06,5.960464477539062e-07,7.311503092447917e-06,1.52587890625e-05,2.4437904357910156e-06,4.219512144724528e-06,8.89599323272705e-06,1.519918441772461e-06,0.00045236476351343907,0.0007178462692536414,2.1281464341882383e-06,9.319818540139597e-05,0.00016485572268720716,2.68485052856704e-07,0.3385416666666667,0.75,0.1875,0.4513888905445735,1.0,0.25,0.75,0.75,0.75,1.0,1.0,1.0,0.75,0.75,0.75,1.0,1.0,1.0
out-owt-small-mhc-admm-reverse-kl-sprox-alm-4streams-10000iter/ckpt.pt,out-owt-small-mhc-admm-reverse-kl-sprox-alm-4streams-10000iter,admm_reverse_kl_sprox_alm,2400,3.8128371238708496,4,sum,small,mhc-admm-reverse-kl-sprox-alm-4streams-10000iter,12,4.0,4.0,4.0,0.016278977040201426,0.016949940472841263,0.015893416479229927,0.004069744260050356,0.004237485118210316,0.003973354119807482,0.0035223773253771165,0.003668488934636116,0.003439263440668583,0.007165128986040751,0.00747758150100708,0.0070302486419677734,3.9718128641446433,3.9724788665771484,3.9706432819366455,0.9929532160361608,0.9931197166442871,0.9926608204841614,0.028170885518193245,0.02933928370475769,0.02750689908862114,0.007042721379548311,0.007334820926189423,0.006876724772155285,0.002347573851390431,0.002444940386340022,0.002292241668328643,0.0025180146524993083,0.002639568643644452,0.002399423159658909,3.9999837279319763,3.999985456466675,3.999981641769409,0.04964492997775475,0.05141318961977959,0.048643309623003006,0.0358112466832002,0.03708677738904953,0.03508872911334038,0.03686377312988043,0.03811423480510712,0.03598858416080475,1.0508993268013,1.0527584552764893,1.0498462915420532,0.9929572840531667,0.9931232333183289,0.99266517162323,0.9927164415518442,0.9929184913635254,0.9924278855323792,0.9953919599453608,0.9954958558082581,0.9951645135879517,1.0,1.0,1.0,1.0,1.0,1.0,0.0006531329757611578,0.0009731341851875186,0.0003096834698226303,0.00016328324394028945,0.00024328354629687965,7.742086745565757e-05,0.00023740530014038086,0.0004404783248901367,7.528066635131836e-05,0.00014832119146982828,0.00027298927307128906,6.912648677825928e-05,0.00024133920669555664,0.0004324913024902344,8.249282836914062e-05,0.00014834478497505188,0.0002733469009399414,6.890296936035156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.75,1.0,1.0,1.0
